Duration,Title,Published_date,Views,Likes,Comments,Type
11254.0,TARCÍSIO DE FREITAS (GOVERNADOR DE SÃO PAULO) - Inteligência Ltda. Podcast #1319,2024-09-24,196692,12220,1155,Live
59.0,DEPRESSÃO em RATOS,2024-09-23,11396,838,7,Short
1287.0,A SEMANA [22 A 28 SET] DE LANÇAMENTOS 2024 = STREAMINGS + CINEMA - Plantão Nerd #003,2024-09-22,18708,971,62,Live
9896.0,RICARDO NUNES (CANDIDATO À PREFEITURA DE SÃO PAULO) - Inteligência Ltda. Podcast #1318,2024-09-21,53421,2158,497,Live
1058.0,INVADINDO O ROSÁRIO DO FREI GILSON + LIVRO DO VILELA + O ESTUDIO DO INTELIGÊNCIA - O Invasor #002,2024-09-20,90920,7244,227,Live
9073.0,GLENN GREENWALD - Inteligência Ltda. Podcast #1317,2024-09-20,231388,16461,929,Live
53.0,MULHERES têm SEXTO SENTIDO?,2024-09-19,7958,701,25,Short
8000.0,SEGREDOS DA INTELIGÊNCIA EMOCIONAL: TIAGO BRUNET - Inteligência Ltda. Podcast #1316,2024-09-19,268211,13886,509,Live
59.0,BLOGUEIRINHA é de DIREITA! #SHORTS,2024-09-19,236677,19939,873,Short
6851.0,BLOGUEIRINHA - Inteligência Ltda. Podcast #1315,2024-09-19,427477,23806,1764,Live
57.0,POR QUE os JUDEUS NÃO acreditam em JESUS CRISTO?,2024-09-18,16286,1044,50,Short
9445.0,A VIDA DE ESTER: LAMARTINE POSELLA - Inteligência Ltda. Podcast #1314,2024-09-18,228540,12966,636,Live
36.0,CAMA é pra DORMIR,2024-09-17,10761,726,8,Short
7345.0,IGOR GUEDES - Inteligência Ltda. Podcast #1313,2024-09-17,196955,10434,206,Live
55.0,JESUS CRISTO CONDENOU ALGUÉM?,2024-09-16,9583,598,81,Short
7416.0,ANA BONASSA E LAURA MARISE (NUNCA VI 1 CIENTISTA) - Inteligência Ltda. Podcast #1312,2024-09-16,111787,8884,369,Live
1921.0,A SEMANA [16 A 22 SET] DE LANÇAMENTOS 2024 = STREAMINGS + CINEMA - Plantão Nerd #002,2024-09-15,16819,906,57,Live
2917.0,RENATO WAMBERTO (NERDSHOW) + LUCIANO MILICI + ANTÔNIO BÔCO - Histórias Tenebrosas #006,2024-09-14,100619,6825,270,Live
8101.0,FILMES QUE TODO MUNDO DEVERIA VER: LÉO E MIGUEL (CANAL PEEWEE) - Inteligência Ltda. Podcast #1311,2024-09-14,234920,13788,614,Live
11786.0,TRANSTORNOS DO HUMOR: MARCOS LACERDA E DR. FERNANDO FERNANDES - Inteligência Ltda. Podcast #1310,2024-09-13,214241,11599,866,Live
54.0,MENSAGEM ESCONDIDA na COCA COLA,2024-09-12,19442,880,15,Short
38.0,O PABLO MARÇAL deveria ser PRESO?,2024-09-12,44727,2171,336,Short
39.0,NÃO COMPRE FALSIFICAÇÕES,2024-09-12,13499,698,46,Short
11896.0,"SETEALÉM: JU CASSINI, DANIEL PIRES E LUCIANO MILICI - Inteligência Ltda. Podcast #1309",2024-09-12,603921,23556,1548,Live
31.0,O BOULOS fica de SORRISINHO E...,2024-09-11,174697,9640,230,Short
59.0,ESSE é o PAÍS que MAIS FALSIFICA COISAS no MUNDO,2024-09-11,540802,31541,383,Short
49.0,BANHO de SOL NU faz BEM?,2024-09-11,29683,1349,9,Short
9218.0,GOLPES E PRISÕES DOS INFLUENCERS: LUANA DAVICO E GUGA FIGUEIREDO - Inteligência Ltda.Podcast #1308,2024-09-11,776522,28834,2059,Live
12318.0,AUGUSTO LICKS E CARLOS MALTZ (EX-ENGENHEIROS DO HAWAII) - Inteligência Ltda. Podcast #1307,2024-09-10,347171,8573,1043,Live
9019.0,NANDO MOURA - Inteligência Ltda. Podcast #1306,2024-09-10,410970,31882,1969,Live
52.0,ONDAS de CALOR estão MATANDO as PESSOAS,2024-09-09,183461,15401,199,Short
10513.0,BRUNO MAZZEO - Inteligência Ltda. Podcast #1305,2024-09-07,85308,3880,164,Live
47.0,DEUS é um MEME?,2024-09-06,9350,349,113,Short
43.0,Vai ter BRASILEIRO na FÓRMULA 1?,2024-09-06,9610,441,7,Short
10873.0,O BRASIL AINDA TEM JEITO?: PEDRO DORIA - Inteligência Ltda. Podcast #1304,2024-09-06,156387,7319,1002,Live
2069.0,A SEMANA [02 A 06 SET] DE LANÇAMENTOS 2024 = STREAMINGS + CINEMA - Plantão Nerd #001,2024-09-06,15287,983,86,Live
11350.0,MENSAGENS SUBLIMINARES: DANIEL LOPEZ - Inteligência Ltda. Podcast #1303,2024-09-06,1051586,41792,1467,Live
58.0,FUNGOS vão te CONTROLAR!,2024-09-05,33945,2901,26,Short
57.0,ANIMAIS têm CONSCIÊNCIA de SI MESMOS?,2024-09-05,457673,44198,496,Short
18387.0,MANÍACO DO PARQUE: ULLISSES CAMPBELL - Inteligência Ltda. Podcast #1302,2024-09-05,853408,33224,1802,Live
11855.0,MATEUS SOLANO E VICTOR DRUMMOND - Inteligência Ltda. Podcast #1301,2024-09-04,58266,2686,68,Live
45.0,O PROBLEMA do CARRO ELÉTRICO,2024-09-04,33811,2495,75,Short
8131.0,MIÁ MELLO - Inteligência Ltda. Podcast #1300,2024-09-03,53942,2903,82,Live
11427.0,CRIME ORGANIZADO: RODRIGO PIMENTEL E RODOLPHO RAMAZZINI - Inteligência Ltda. Podcast #1299,2024-09-03,595057,13164,640,Live
56.0,O PABLO MARÇAL ACABOU com a EXTREMA DIREITA no BRASIL?,2024-09-02,38268,1561,387,Short
0.0,"FANTASMAS E POSSESSÕES: JU CASSINI, DANI PIRES E MUITA BRISA - Inteligência Ltda. Podcast #1176",2024-09-02,0,0,0,Short
11841.0,REVELAÇÕES BOMBÁSTICAS SOBRE OVNIS: RONY VERNET (+SCHWARZA) - Inteligência Ltda. Podcast #1298,2024-08-31,587790,23186,1553,Live
56.0,O BRASIL vai se tornar ANARCOCAPITALISTA?,2024-08-30,10899,607,24,Short
8265.0,GUERRA CIVIL NA DIREITA: EDUARDO MOREIRA (+CESAR CALEJON) - Inteligência Ltda. Podcast #1297,2024-08-30,350105,24058,2746,Live
55.0,COMO funcionam os SEGUROS de CARROS?,2024-08-29,15055,718,0,Short
60.0,CATÓLICOS podem ser MAÇONS?,2024-08-29,19016,1135,152,Short
11729.0,CRISE CLIMÁTICA: PAULO JUBILUT - Inteligência Ltda. Podcast #1296,2024-08-29,196616,8534,526,Live
60.0,GETÚLIO VARGAS ESTRAGOU o BRASIL?,2024-08-28,11195,665,123,Short
8033.0,MYRIAN RIOS - Inteligência Ltda. Podcast #1295,2024-08-28,108419,7342,381,Live
15691.0,"CRIMES REAIS: TELMA ROCHA, ANDRE D’ÁVILA E BETO RIBEIRO  - Inteligência Ltda. Podcast #1294",2024-08-28,777819,32517,2011,Live
42.0,CARROS POPULARES no BRASIL,2024-08-27,6251,397,7,Short
53.0,POR QUE APOSTAS são tão VICIANTES?,2024-08-27,4868,321,5,Short
5876.0,ELEIÇÕES SP: MARINA HELENA (+ DELTAN DALLAGNOL) - Inteligência Ltda. Podcast #1293,2024-08-27,92484,7218,473,Live
13540.0,A ORIGEM E O FIM DA VIDA NA TERRA: SACANI E ALBERTO LINDNER - Inteligência Ltda. Podcast #1292,2024-08-27,2525482,38325,1450,Live
57.0,PETER TUGUNIEV sobre as falas de BARROSO,2024-08-26,4865,301,9,Short
9343.0,IGREJA CATÓLICA: LUCAS LANCASTER E EDUARDO FARIA - Inteligência Ltda. Podcast #1291,2024-08-24,425122,26547,5455,Live
